id,price,room_type,minimum_nights,,,,,,,,,
35640939,127,Entire home/apt,30,,,,,,,,,
35641894,126,Entire home/apt,30,,,,,,,,,
35641916,153,Entire home/apt,30,,,,,,,,,
35641921,152,Entire home/apt,30,,,,,,,,,
35641925,151,Entire home/apt,30,,,,,,,,,
35641936,151,Entire home/apt,30,,,,,,,,,
35641942,135,Entire home/apt,30,,,,,,,,,
35641946,125,Entire home/apt,30,,,,,,,,,
34550517,108,Private room,30,,,,,,,,,
34571618,320,Entire home/apt,3,,,,,,,,,
35641951,152,Entire home/apt,30,,,,,,,,,
35641956,144,Entire home/apt,30,,,,,,,,,
35641961,113,Entire home/apt,30,,,,,,,,,
35641964,122,Entire home/apt,30,,,,,,,,,
34575757,200,Entire home/apt,1,,,,,,,,,
35641971,123,Entire home/apt,30,,,,,,,,,
35641980,153,Entire home/apt,30,,,,,,,,,
35641985,152,Entire home/apt,30,,,,,,,,,
35641988,152,Entire home/apt,30,,,,,,,,,
35641991,125,Entire home/apt,30,,,,,,,,,
35641994,125,Entire home/apt,30,,,,,,,,,
35642001,153,Entire home/apt,30,,,,,,,,,
35642004,128,Entire home/apt,30,,,,,,,,,
35642009,124,Entire home/apt,30,,,,,,,,,
35642015,124,Entire home/apt,30,,,,,,,,,
35642020,150,Entire home/apt,30,,,,,,,,,
35642035,122,Entire home/apt,30,,,,,,,,,
35642589,108,Entire home/apt,1,,,,,,,,,
34623511,111,Entire home/apt,30,,,,,,,,,
34624605,100,Entire home/apt,30,,,,,,,,,
35718046,225,Entire home/apt,30,,,,,,,,,
34664482,511,Entire home/apt,2,,,,,,,,,
34690515,110,Entire home/apt,1,,,,,,,,,
34693229,125,Private room,30,,,,,,,,,
35735114,135,Entire home/apt,3,,,,,,,,,
34714794,175,Entire home/apt,30,,,,,,,,,
35807042,112,Entire home/apt,3,,,,,,,,,
34756492,125,Entire home/apt,1,,,,,,,,,
34758003,257,Entire home/apt,2,,,,,,,,,
34779314,625,Entire home/apt,5,,,,,,,,,
35831247,175,Entire home/apt,2,,,,,,,,,
34781110,223,Entire home/apt,2,,,,,,,,,
35843937,177,Entire home/apt,2,,,,,,,,,
34817437,160,Entire home/apt,30,,,,,,,,,
35870877,210,Entire home/apt,3,,,,,,,,,
35875249,182,Entire home/apt,1,,,,,,,,,
34845194,250,Entire home/apt,3,,,,,,,,,
34845472,188,Entire home/apt,2,,,,,,,,,
34859541,182,Entire home/apt,30,,,,,,,,,
35878305,211,Entire home/apt,30,,,,,,,,,
35879017,101,Private room,2,,,,,,,,,
34870723,146,Entire home/apt,2,,,,,,,,,
34879512,109,Entire home/apt,30,,,,,,,,,
35882466,225,Entire home/apt,30,,,,,,,,,
35915436,268,Entire home/apt,2,,,,,,,,,
35933365,27,Private room,30,,,,,,,,,
34891924,382,Entire home/apt,2,,,,,,,,,
35937764,99,Entire home/apt,2,,,,,,,,,
34907038,180,Entire home/apt,1,,,,,,,,,
34912079,109,Entire home/apt,30,,,,,,,,,
35941342,88,Entire home/apt,3,,,,,,,,,
34912429,111,Private room,2,,,,,,,,,
35942460,112,Entire home/apt,1,,,,,,,,,
35998945,595,Entire home/apt,30,,,,,,,,,
34924092,750,Entire home/apt,3,,,,,,,,,
34941478,234,Entire home/apt,1,,,,,,,,,
36033478,255,Entire home/apt,30,,,,,,,,,
36035418,67,Entire home/apt,30,,,,,,,,,
36037114,75,Entire home/apt,1,,,,,,,,,
34950265,74,Private room,1,,,,,,,,,
34950524,70,Private room,1,,,,,,,,,
34976195,89,Private room,30,,,,,,,,,
36073318,199,Entire home/apt,2,,,,,,,,,
34976744,317,Entire home/apt,30,,,,,,,,,
36075411,176,Entire home/apt,30,,,,,,,,,
36107139,126,Entire home/apt,1,,,,,,,,,
34977600,162,Entire home/apt,30,,,,,,,,,
34978518,273,Entire home/apt,1,,,,,,,,,
34980478,72,Private room,1,,,,,,,,,
34981119,81,Private room,1,,,,,,,,,
34982508,89,Private room,30,,,,,,,,,
36109021,112,Private room,1,,,,,,,,,
34983149,125,Entire home/apt,2,,,,,,,,,
36109243,112,Private room,1,,,,,,,,,
36109379,176,Private room,1,,,,,,,,,
36111633,116,Private room,1,,,,,,,,,
36111689,116,Private room,1,,,,,,,,,
36111813,192,Private room,1,,,,,,,,,
36111871,176,Private room,1,,,,,,,,,
36114524,123,Entire home/apt,2,,,,,,,,,
35002263,68,Private room,3,,,,,,,,,
36119692,90,Entire home/apt,30,,,,,,,,,
35007118,149,Entire home/apt,30,,,,,,,,,
36135642,179,Entire home/apt,2,,,,,,,,,
36185059,225,Entire home/apt,1,,,,,,,,,
35042947,74,Private room,30,,,,,,,,,
36201051,140,Private room,1,,,,,,,,,
35063529,195,Entire home/apt,30,,,,,,,,,
35125287,75,Private room,1,,,,,,,,,
36201350,108,Private room,1,,,,,,,,,
36201648,108,Private room,1,,,,,,,,,
36201756,156,Private room,1,,,,,,,,,
36201910,116,Private room,1,,,,,,,,,
36202177,136,Private room,1,,,,,,,,,
35131800,140,Entire home/apt,2,,,,,,,,,
35162444,89,Private room,30,,,,,,,,,
36210433,52,Private room,30,,,,,,,,,
35162967,736,Entire home/apt,5,,,,,,,,,
36212430,205,Entire home/apt,1,,,,,,,,,
35188070,400,Entire home/apt,4,,,,,,,,,
36212774,103,Entire home/apt,1,,,,,,,,,
36213039,342,Entire home/apt,1,,,,,,,,,
36235581,112,Private room,1,,,,,,,,,
36235813,128,Private room,1,,,,,,,,,
36235984,144,Private room,1,,,,,,,,,
36236107,112,Private room,1,,,,,,,,,
36236176,120,Private room,1,,,,,,,,,
36236883,169,Private room,1,,,,,,,,,
35189721,126,Entire home/apt,2,,,,,,,,,
35204718,120,Entire home/apt,30,,,,,,,,,
36237111,177,Private room,1,,,,,,,,,
36237271,161,Private room,1,,,,,,,,,
36237679,129,Private room,1,,,,,,,,,
36237869,137,Private room,1,,,,,,,,,
36238111,137,Private room,1,,,,,,,,,
36245973,109,Entire home/apt,30,,,,,,,,,
35265089,213,Entire home/apt,2,,,,,,,,,
35286216,385,Entire home/apt,6,,,,,,,,,
37589026,66,Entire home/apt,1,,,,,,,,,
36277783,166,Entire home/apt,6,,,,,,,,,
37629139,531,Entire home/apt,3,,,,,,,,,
37637187,78,Private room,30,,,,,,,,,
37637210,81,Private room,30,,,,,,,,,
37637220,70,Private room,30,,,,,,,,,
36299054,174,Entire home/apt,30,,,,,,,,,
37640654,128,Entire home/apt,3,,,,,,,,,
36308783,89,Private room,30,,,,,,,,,
36315824,477,Entire home/apt,30,,,,,,,,,
37657464,60,Entire home/apt,60,,,,,,,,,
37715703,210,Entire home/apt,2,,,,,,,,,
36316902,217,Entire home/apt,1,,,,,,,,,
36382080,175,Entire home/apt,30,,,,,,,,,
36390933,76,Private room,30,,,,,,,,,
37745352,178,Entire home/apt,30,,,,,,,,,
36391442,78,Private room,30,,,,,,,,,
36399180,290,Entire home/apt,30,,,,,,,,,
37785517,795,Entire home/apt,5,,,,,,,,,
36444242,314,Entire home/apt,2,,,,,,,,,
37803226,115,Entire home/apt,30,,,,,,,,,
36450142,116,Entire home/apt,3,,,,,,,,,
37830153,134,Entire home/apt,2,,,,,,,,,
37854281,60,Private room,30,,,,,,,,,
36480820,89,Entire home/apt,3,,,,,,,,,
37863703,137,Entire home/apt,1,,,,,,,,,
36491125,185,Entire home/apt,4,,,,,,,,,
37935442,98,Entire home/apt,1,,,,,,,,,
36512479,115,Entire home/apt,5,,,,,,,,,
37936390,115,Entire home/apt,2,,,,,,,,,
36519711,70,Private room,30,,,,,,,,,
37946126,102,Entire home/apt,30,,,,,,,,,
36595243,120,Entire home/apt,5,,,,,,,,,
37946796,175,Entire home/apt,2,,,,,,,,,
37965890,189,Entire home/apt,30,,,,,,,,,
37966117,207,Entire home/apt,30,,,,,,,,,
37966861,198,Entire home/apt,30,,,,,,,,,
36603045,153,Entire home/apt,1,,,,,,,,,
37972938,166,Entire home/apt,2,,,,,,,,,
36607757,92,Entire home/apt,7,,,,,,,,,
36607801,554,Entire home/apt,2,,,,,,,,,
37992329,191,Entire home/apt,30,,,,,,,,,
36608970,405,Entire home/apt,2,,,,,,,,,
36634976,96,Entire home/apt,30,,,,,,,,,
37993850,158,Entire home/apt,1,,,,,,,,,
36638018,146,Entire home/apt,2,,,,,,,,,
37997087,290,Entire home/apt,2,,,,,,,,,
36641702,90,Entire home/apt,30,,,,,,,,,
38020471,1000,Entire home/apt,30,,,,,,,,,
36642294,169,Entire home/apt,1,,,,,,,,,
36696017,130,Entire home/apt,7,,,,,,,,,
38050690,485,Entire home/apt,30,,,,,,,,,
36699283,104,Entire home/apt,1,,,,,,,,,
38077704,98,Entire home/apt,30,,,,,,,,,
38130168,125,Entire home/apt,30,,,,,,,,,
36732856,239,Entire home/apt,1,,,,,,,,,
38130428,75,Private room,2,,,,,,,,,
36768888,249,Entire home/apt,6,,,,,,,,,
36770186,155,Entire home/apt,2,,,,,,,,,
38154526,151,Entire home/apt,1,,,,,,,,,
38155445,73,Private room,2,,,,,,,,,
38189060,188,Entire home/apt,30,,,,,,,,,
38189155,195,Entire home/apt,30,,,,,,,,,
38212434,105,Entire home/apt,1,,,,,,,,,
38212923,199,Entire home/apt,30,,,,,,,,,
38213130,230,Entire home/apt,30,,,,,,,,,
38213184,247,Entire home/apt,30,,,,,,,,,
38213413,211,Entire home/apt,30,,,,,,,,,
38213467,235,Entire home/apt,30,,,,,,,,,
38213516,340,Entire home/apt,30,,,,,,,,,
36773048,164,Entire home/apt,1,,,,,,,,,
38214176,187,Entire home/apt,30,,,,,,,,,
36813974,150,Entire home/apt,30,,,,,,,,,
36844733,132,Entire home/apt,2,,,,,,,,,
38218485,150,Entire home/apt,30,,,,,,,,,
36876200,88,Private room,30,,,,,,,,,
36878218,193,Entire home/apt,2,,,,,,,,,
38267428,185,Entire home/apt,2,,,,,,,,,
36884717,246,Entire home/apt,30,,,,,,,,,
38269480,314,Entire home/apt,2,,,,,,,,,
38281449,199,Entire home/apt,30,,,,,,,,,
36885171,250,Entire home/apt,30,,,,,,,,,
36886917,115,Entire home/apt,2,,,,,,,,,
38328402,150,Entire home/apt,2,,,,,,,,,
38334917,502,Entire home/apt,2,,,,,,,,,
36914638,92,Entire home/apt,2,,,,,,,,,
38356001,175,Entire home/apt,5,,,,,,,,,
36982300,77,Private room,30,,,,,,,,,
38411759,119,Entire home/apt,30,,,,,,,,,
37006004,180,Private room,30,,,,,,,,,
38453480,122,Entire home/apt,1,,,,,,,,,
37018551,126,Entire home/apt,1,,,,,,,,,
38455132,333,Entire home/apt,5,,,,,,,,,
37018606,77,Entire home/apt,2,,,,,,,,,
38458925,85,Private room,30,,,,,,,,,
37026452,62,Private room,30,,,,,,,,,
38464334,90,Entire home/apt,30,,,,,,,,,
37060308,150,Entire home/apt,2,,,,,,,,,
38487282,125,Entire home/apt,30,,,,,,,,,
38491779,176,Entire home/apt,1,,,,,,,,,
38577667,50,Private room,30,,,,,,,,,
38577704,92,Entire home/apt,1,,,,,,,,,
37085792,303,Entire home/apt,3,,,,,,,,,
38605259,164,Entire home/apt,1,,,,,,,,,
37112808,286,Entire home/apt,2,,,,,,,,,
38626919,87,Entire home/apt,30,,,,,,,,,
37125115,159,Entire home/apt,4,,,,,,,,,
38642074,144,Private room,1,,,,,,,,,
37132009,172,Entire home/apt,4,,,,,,,,,
37152857,225,Entire home/apt,30,,,,,,,,,
38645782,237,Entire home/apt,2,,,,,,,,,
37177460,142,Entire home/apt,1,,,,,,,,,
38646737,455,Entire home/apt,2,,,,,,,,,
37183033,456,Entire home/apt,3,,,,,,,,,
38669233,150,Entire home/apt,30,,,,,,,,,
37203570,150,Entire home/apt,3,,,,,,,,,
38698070,59,Entire home/apt,30,,,,,,,,,
37285625,98,Entire home/apt,30,,,,,,,,,
38734769,192,Entire home/apt,1,,,,,,,,,
37300439,299,Entire home/apt,1,,,,,,,,,
37354182,369,Entire home/apt,2,,,,,,,,,
38779774,232,Entire home/apt,1,,,,,,,,,
37364134,149,Entire home/apt,1,,,,,,,,,
38796485,120,Entire home/apt,30,,,,,,,,,
38801315,117,Entire home/apt,1,,,,,,,,,
37398761,148,Entire home/apt,3,,,,,,,,,
37429919,100,Entire home/apt,180,,,,,,,,,
38846160,289,Entire home/apt,1,,,,,,,,,
38851917,97,Entire home/apt,1,,,,,,,,,
37453565,125,Entire home/apt,30,,,,,,,,,
38853614,118,Entire home/apt,3,,,,,,,,,
37458589,190,Entire home/apt,3,,,,,,,,,
38962977,121,Entire home/apt,30,,,,,,,,,
37495691,87,Private room,2,,,,,,,,,
38979488,160,Entire home/apt,5,,,,,,,,,
37525182,128,Entire home/apt,30,,,,,,,,,
38981597,70,Entire home/apt,30,,,,,,,,,
37540799,405,Entire home/apt,2,,,,,,,,,
39003023,190,Entire home/apt,3,,,,,,,,,
37542043,173,Entire home/apt,2,,,,,,,,,
37563836,278,Entire home/apt,30,,,,,,,,,
37563871,281,Entire home/apt,30,,,,,,,,,
39035076,200,Entire home/apt,30,,,,,,,,,
39008025,244,Entire home/apt,30,,,,,,,,,
39035099,193,Entire home/apt,30,,,,,,,,,
39035210,211,Entire home/apt,30,,,,,,,,,
39035255,174,Entire home/apt,30,,,,,,,,,
39035289,170,Entire home/apt,30,,,,,,,,,
39035379,296,Entire home/apt,30,,,,,,,,,
39065345,200,Entire home/apt,2,,,,,,,,,
39021494,140,Entire home/apt,30,,,,,,,,,
39085337,85,Entire home/apt,20,,,,,,,,,
39028568,133,Entire home/apt,1,,,,,,,,,
39086420,133,Entire home/apt,1,,,,,,,,,
40291017,60,Private room,30,,,,,,,,,
39135549,275,Entire home/apt,30,,,,,,,,,
40293242,183,Entire home/apt,1,,,,,,,,,
40293561,136,Entire home/apt,2,,,,,,,,,
40332328,75,Entire home/apt,29,,,,,,,,,
39136353,200,Entire home/apt,3,,,,,,,,,
40370789,174,Entire home/apt,30,,,,,,,,,
40373705,118,Entire home/apt,3,,,,,,,,,
39139002,96,Private room,30,,,,,,,,,
39139039,84,Private room,30,,,,,,,,,
39174333,70,Entire home/apt,2,,,,,,,,,
40375573,70,Entire home/apt,30,,,,,,,,,
39199725,98,Entire home/apt,30,,,,,,,,,
40377483,186,Entire home/apt,1,,,,,,,,,
40400915,171,Entire home/apt,3,,,,,,,,,
39230471,115,Entire home/apt,7,,,,,,,,,
39246120,173,Entire home/apt,30,,,,,,,,,
40411891,457,Entire home/apt,1,,,,,,,,,
39300764,124,Entire home/apt,2,,,,,,,,,
40470400,191,Entire home/apt,1,,,,,,,,,
40488305,294,Entire home/apt,2,,,,,,,,,
40534017,55,Private room,10,,,,,,,,,
39317146,163,Entire home/apt,7,,,,,,,,,
40539898,259,Entire home/apt,4,,,,,,,,,
40568019,50,Entire home/apt,30,,,,,,,,,
39320169,73,Private room,1,,,,,,,,,
39335596,175,Entire home/apt,30,,,,,,,,,
39362742,314,Entire home/apt,2,,,,,,,,,
40591370,291,Entire home/apt,1,,,,,,,,,
40610760,106,Entire home/apt,1,,,,,,,,,
39366283,139,Entire home/apt,2,,,,,,,,,
39398514,221,Entire home/apt,1,,,,,,,,,
40652476,233,Entire home/apt,2,,,,,,,,,
40678367,176,Private room,2,,,,,,,,,
39399191,180,Entire home/apt,30,,,,,,,,,
40681715,200,Entire home/apt,30,,,,,,,,,
40701591,393,Entire home/apt,2,,,,,,,,,
39439816,150,Entire home/apt,1,,,,,,,,,
40752050,244,Entire home/apt,1,,,,,,,,,
39467892,609,Entire home/apt,30,,,,,,,,,
39467894,263,Entire home/apt,30,,,,,,,,,
39468154,177,Entire home/apt,2,,,,,,,,,
39475710,345,Entire home/apt,1,,,,,,,,,
40758637,81,Private room,30,,,,,,,,,
39479972,136,Entire home/apt,2,,,,,,,,,
40771059,192,Entire home/apt,1,,,,,,,,,
39483019,115,Entire home/apt,4,,,,,,,,,
40776718,50,Entire home/apt,30,,,,,,,,,
40805092,200,Entire home/apt,30,,,,,,,,,
39488399,90,Private room,30,,,,,,,,,
39528971,306,Entire home/apt,30,,,,,,,,,
40805123,85,Entire home/apt,30,,,,,,,,,
39533006,95,Private room,2,,,,,,,,,
40806100,106,Entire home/apt,1,,,,,,,,,
40843077,299,Entire home/apt,2,,,,,,,,,
40844564,123,Entire home/apt,3,,,,,,,,,
40881328,207,Entire home/apt,1,,,,,,,,,
39561422,115,Entire home/apt,2,,,,,,,,,
40911008,88,Entire home/apt,30,,,,,,,,,
39607495,111,Entire home/apt,4,,,,,,,,,
40924285,431,Entire home/apt,1,,,,,,,,,
40925501,136,Entire home/apt,3,,,,,,,,,
39652309,175,Entire home/apt,2,,,,,,,,,
40952685,127,Entire home/apt,2,,,,,,,,,
39655294,319,Entire home/apt,5,,,,,,,,,
40953233,129,Entire home/apt,30,,,,,,,,,
39656942,80,Private room,1,,,,,,,,,
39676926,149,Entire home/apt,2,,,,,,,,,
40984205,139,Entire home/apt,1,,,,,,,,,
39698460,179,Entire home/apt,3,,,,,,,,,
40985315,275,Entire home/apt,2,,,,,,,,,
39724418,161,Private room,1,,,,,,,,,
41003115,45,Private room,30,,,,,,,,,
39728889,196,Entire home/apt,2,,,,,,,,,
39747458,105,Entire home/apt,30,,,,,,,,,
41030199,332,Entire home/apt,3,,,,,,,,,
39748737,115,Entire home/apt,3,,,,,,,,,
41049714,274,Entire home/apt,1,,,,,,,,,
39781932,288,Entire home/apt,1,,,,,,,,,
39798869,345,Entire home/apt,2,,,,,,,,,
39799129,101,Private room,30,,,,,,,,,
41110236,134,Entire home/apt,1,,,,,,,,,
39799154,312,Entire home/apt,2,,,,,,,,,
39817809,300,Entire home/apt,3,,,,,,,,,
41110297,140,Entire home/apt,1,,,,,,,,,
39818131,121,Entire home/apt,2,,,,,,,,,
39841667,110,Entire home/apt,30,,,,,,,,,
39897579,125,Entire home/apt,2,,,,,,,,,
41147776,126,Entire home/apt,3,,,,,,,,,
39907322,129,Entire home/apt,2,,,,,,,,,
41154313,253,Entire home/apt,1,,,,,,,,,
41174101,76,Entire home/apt,3,,,,,,,,,
39920553,115,Entire home/apt,30,,,,,,,,,
41175190,408,Entire home/apt,2,,,,,,,,,
39948923,139,Private room,1,,,,,,,,,
39949477,172,Private room,1,,,,,,,,,
39949647,163,Private room,1,,,,,,,,,
39949725,121,Private room,1,,,,,,,,,
39950187,148,Private room,1,,,,,,,,,
41179062,257,Entire home/apt,3,,,,,,,,,
39975983,96,Entire home/apt,30,,,,,,,,,
39975989,84,Private room,30,,,,,,,,,
39976270,77,Private room,30,,,,,,,,,
39976966,242,Entire home/apt,30,,,,,,,,,
39977257,176,Entire home/apt,30,,,,,,,,,
39984403,279,Entire home/apt,3,,,,,,,,,
41180309,165,Entire home/apt,5,,,,,,,,,
41187145,150,Entire home/apt,1,,,,,,,,,
39994345,119,Entire home/apt,2,,,,,,,,,
41193030,95,Entire home/apt,2,,,,,,,,,
40011876,252,Entire home/apt,30,,,,,,,,,
40012103,173,Entire home/apt,30,,,,,,,,,
40062403,99,Entire home/apt,1,,,,,,,,,
41194214,155,Entire home/apt,2,,,,,,,,,
41217535,72,Private room,1,,,,,,,,,
40094089,255,Entire home/apt,2,,,,,,,,,
41218952,75,Entire home/apt,2,,,,,,,,,
41237942,200,Entire home/apt,2,,,,,,,,,
40117589,160,Entire home/apt,1,,,,,,,,,
41261006,1000,Entire home/apt,1,,,,,,,,,
40135417,461,Entire home/apt,2,,,,,,,,,
41262912,326,Entire home/apt,2,,,,,,,,,
40152140,157,Entire home/apt,1,,,,,,,,,
41264641,78,Entire home/apt,30,,,,,,,,,
41274483,505,Entire home/apt,2,,,,,,,,,
40154230,208,Entire home/apt,2,,,,,,,,,
40162643,187,Entire home/apt,3,,,,,,,,,
41299302,950,Entire home/apt,1,,,,,,,,,
40236812,128,Entire home/apt,30,,,,,,,,,
41321239,70,Entire home/apt,30,,,,,,,,,
41325715,140,Entire home/apt,1,,,,,,,,,
41666500,130,Entire home/apt,2,,,,,,,,,
41683969,221,Entire home/apt,7,,,,,,,,,
41348998,125,Entire home/apt,2,,,,,,,,,
41701444,184,Entire home/apt,31,,,,,,,,,
41709982,98,Entire home/apt,1,,,,,,,,,
41745413,183,Entire home/apt,30,,,,,,,,,
41381981,183,Entire home/apt,2,,,,,,,,,
41770912,206,Entire home/apt,2,,,,,,,,,
41773942,138,Entire home/apt,5,,,,,,,,,
41413522,172,Entire home/apt,30,,,,,,,,,
41501657,165,Entire home/apt,30,,,,,,,,,
41534667,248,Entire home/apt,2,,,,,,,,,
41535117,160,Entire home/apt,2,,,,,,,,,
41774730,397,Entire home/apt,1,,,,,,,,,
41775500,145,Entire home/apt,1,,,,,,,,,
41536298,133,Entire home/apt,2,,,,,,,,,
41539137,284,Entire home/apt,1,,,,,,,,,
41778027,449,Entire home/apt,1,,,,,,,,,
41819596,190,Entire home/apt,2,,,,,,,,,
41565869,89,Entire home/apt,3,,,,,,,,,
41598064,112,Private room,1,,,,,,,,,
41599161,117,Private room,1,,,,,,,,,
41599876,105,Private room,1,,,,,,,,,
41819916,179,Entire home/apt,2,,,,,,,,,
41601121,99,Private room,1,,,,,,,,,
41601649,117,Private room,1,,,,,,,,,
41602651,495,Private room,1,,,,,,,,,
41828549,225,Entire home/apt,31,,,,,,,,,
41604840,307,Private room,1,,,,,,,,,
41842729,28,Private room,30,,,,,,,,,
41621212,202,Entire home/apt,5,,,,,,,,,
41885957,155,Entire home/apt,30,,,,,,,,,
42853396,234,Entire home/apt,31,,,,,,,,,
41886024,191,Entire home/apt,30,,,,,,,,,
42856473,276,Entire home/apt,31,,,,,,,,,
41907357,160,Entire home/apt,2,,,,,,,,,
42860814,420,Entire home/apt,2,,,,,,,,,
42861356,240,Entire home/apt,2,,,,,,,,,
41939384,1000,Entire home/apt,1,,,,,,,,,
42862942,120,Entire home/apt,1,,,,,,,,,
41976609,169,Entire home/apt,31,,,,,,,,,
41976651,218,Entire home/apt,31,,,,,,,,,
41976700,165,Entire home/apt,31,,,,,,,,,
42869442,197,Entire home/apt,31,,,,,,,,,
42894717,632,Entire home/apt,2,,,,,,,,,
41982286,153,Entire home/apt,30,,,,,,,,,
42001650,65,Private room,3,,,,,,,,,
42902065,148,Entire home/apt,1,,,,,,,,,
42981588,188,Entire home/apt,2,,,,,,,,,
42002823,425,Entire home/apt,30,,,,,,,,,
42987988,261,Entire home/apt,2,,,,,,,,,
42994085,215,Entire home/apt,30,,,,,,,,,
42004276,152,Entire home/apt,1,,,,,,,,,
42006977,313,Entire home/apt,1,,,,,,,,,
43043911,156,Entire home/apt,2,,,,,,,,,
42031223,242,Entire home/apt,31,,,,,,,,,
42031254,159,Entire home/apt,31,,,,,,,,,
42031281,130,Entire home/apt,31,,,,,,,,,
43045062,242,Entire home/apt,6,,,,,,,,,
43046080,177,Entire home/apt,2,,,,,,,,,
43047552,95,Entire home/apt,30,,,,,,,,,
42043837,82,Entire home/apt,1,,,,,,,,,
43060179,50,Entire home/apt,30,,,,,,,,,
43103347,56,Private room,2,,,,,,,,,
42047178,295,Entire home/apt,2,,,,,,,,,
42065054,171,Entire home/apt,31,,,,,,,,,
43110115,439,Entire home/apt,21,,,,,,,,,
42065094,215,Entire home/apt,31,,,,,,,,,
42065596,208,Entire home/apt,31,,,,,,,,,
42081811,163,Entire home/apt,31,,,,,,,,,
43143775,196,Entire home/apt,2,,,,,,,,,
42084111,172,Entire home/apt,31,,,,,,,,,
42084151,162,Entire home/apt,31,,,,,,,,,
42117836,169,Entire home/apt,30,,,,,,,,,
43188510,40,Entire home/apt,30,,,,,,,,,
43259594,103,Private room,1,,,,,,,,,
43320821,10,Private room,30,,,,,,,,,
43320824,90,Private room,30,,,,,,,,,
43320826,102,Private room,30,,,,,,,,,
43320830,87,Private room,30,,,,,,,,,
43320834,81,Private room,30,,,,,,,,,
43320837,70,Private room,30,,,,,,,,,
43367930,276,Entire home/apt,30,,,,,,,,,
43368117,141,Entire home/apt,30,,,,,,,,,
42138876,265,Entire home/apt,30,,,,,,,,,
43432648,253,Entire home/apt,1,,,,,,,,,
43452476,94,Private room,1,,,,,,,,,
42180043,99,Entire home/apt,45,,,,,,,,,
43458820,253,Entire home/apt,1,,,,,,,,,
42201985,115,Private room,2,,,,,,,,,
43461448,209,Entire home/apt,30,,,,,,,,,
42208169,400,Private room,30,,,,,,,,,
43498717,100,Entire home/apt,1,,,,,,,,,
42224622,139,Entire home/apt,2,,,,,,,,,
42247084,177,Private room,1,,,,,,,,,
43510567,475,Entire home/apt,120,,,,,,,,,
42313537,172,Entire home/apt,1,,,,,,,,,
43519844,192,Entire home/apt,2,,,,,,,,,
42353206,351,Entire home/apt,1,,,,,,,,,
42375267,225,Entire home/apt,31,,,,,,,,,
42375389,130,Entire home/apt,31,,,,,,,,,
42375633,196,Entire home/apt,31,,,,,,,,,
42375710,137,Entire home/apt,31,,,,,,,,,
42380390,1000,Entire home/apt,30,,,,,,,,,
43531859,125,Entire home/apt,3,,,,,,,,,
43554835,127,Entire home/apt,1,,,,,,,,,
43554849,155,Entire home/apt,1,,,,,,,,,
42401874,225,Entire home/apt,2,,,,,,,,,
43592678,351,Entire home/apt,2,,,,,,,,,
42414204,414,Entire home/apt,2,,,,,,,,,
42488475,160,Entire home/apt,30,,,,,,,,,
43609683,211,Entire home/apt,2,,,,,,,,,
43653096,45,Private room,30,,,,,,,,,
43661722,50,Private room,30,,,,,,,,,
42510454,204,Entire home/apt,7,,,,,,,,,
42511001,520,Entire home/apt,2,,,,,,,,,
43678385,182,Entire home/apt,30,,,,,,,,,
42512576,485,Entire home/apt,2,,,,,,,,,
43678392,208,Entire home/apt,30,,,,,,,,,
43702358,179,Entire home/apt,1,,,,,,,,,
42583357,258,Entire home/apt,2,,,,,,,,,
43727112,175,Entire home/apt,30,,,,,,,,,
